3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:6a490a799197d2d91504bc8d3ada0766488f79673e11927f6ddecb1e4439428c,2,2,2
0:122bc32317e632ce3b7e94980a2d5fe667b913b4b0db5a4929d39245710fbe36,2,2,2
0:d4fb60fa424a97d3edc6296e0821554c032c7e07cb419d1e600b8f1984d58578,2,2,2
0:0d74333ea2f2eac0cd630a86c621276ded65e36ac5fb8c0e6937589ba8b8d1e5,2,2,2
0:235d58ea88fccecbce74b23c27bd1a8bd1b34ec412529a1a0965505f63aee25f,2,2,2
0:edf60e5ec783abb12eb30cff286c8735d7c00ce3ae6db47f20b141268342ddab,2,2,2
0:8b978f4856b7d510388edfe8cd45f8c84e98141f86e33099de67e0837e8e5cb6,2,2,2
0:fe2cf3f57aaada578a9b3a2082736642e40e435a50aef7a030d3035ce969a86c,2,2,2
0:0230d8f07e13d481e8f09f1b660f6ac6cb1a8290ec58954e86a363ca58cbd2e1,2,2,2
0:896f5b1587cf8deaf74c8a5bfd82fd46f29d17aa2f3dbc07b8d3c2a01e95a8c0,2,2,2
0:8efcda768d3e4f1cf8e8c48f128f84c4bf2a6d924bb4ca52a09c60af3179a2b0,2,2,2
0:f8bd67de7244ce4ab1095a07dcc35402eebab4ef6a16dee0732be5a903bd6d20,2,2,2
0:602a17c78665aca04f590d7fe296cd6dce4c8bceeb3425a2fe2f3f468ced83f9,2,2,2
0:b3fbcc7ffdee7a9b4da038a9dbf31aa5f62ecfc63a159a29eef5a143bb92e86f,2,2,2
0:98f3826c106a286890192a04735c9e52e1dac1f56280aa69dc308462480cdffe,2,2,2
0:de503b8f7223eea38e5c5875679abca647eed50b6b2d450a5c99f9850c4e8caf,2,-0.35932528016338949,2
0:46b17c8ab9d30b8f86130400bb7cafdce8ea9b56eb1c02d23a26faf2c5b00f7d,2,2,2
0:2be1b56c9c8be8122dda5236627f0f00a669ae30af4f7e50c8f3b602fb7f0e0f,2,2,2
0:8e4f2770bc168da72959ad268bca6ac514564f7392d05d571f6232c4ad9e3991,2,2,2
0:517ab87d37ddd060e138a4d1c15763753834f16e0974ddd98bef0e22ebce352d,2,2,2
0:c8115ef11978f7bd5ac295a3f297b5e981207375fba4382e554921158613d747,2,2,2
0:9f221a7a224ca602f0a134790a14720b5a8adcae6f35230076d1b9ad76326f9d,2,2,2
0:db739f1a3c7694589c00b51ce88fc31536f6a25070169a295a9fc3238e28ff90,2,-15.437076544444722,2
0:540adb7ed3201f971bdc0a9b020983151b6648521b9e24545d68be7fa1befa6c,2,-14.877168595635816,2
0:115fb005f342eb912ec45ab35d5a0438ac4339934eb1b42c989995d295b75f33,2,2,2
0:acc41e93de0de7d195cad4945c48f94c38c7a8e3a92840253ba9f34c47773a08,2,2,2
0:ba55a9b63dae0a044324d19b2c8a7cad04ade4722951384d4f9647ae7e0d036b,2,2,2
0:b9c79fc27b066b3c1f6f0e7f6128fb60f16c9c48a1bfbcb35f4b89cc1c7b757a,2,2,2
0:355bf00abe4462d8ce9e1c11b916c7c3b15ecef547617c73ed3dfc217e046a09,2,-4.0391368175955202,2
0:b3e53f562db4880fd67dd276d33965ca12879ff9403609863482a6450c25abd4,2,-1.7140616414722274,2
0:3cef56471f34c2b901fdcc834dfc224853aed36d7ce49f784d30dc6dba4292ff,2,-5.3382740853366997,2
0:a5e1f388c40a8470aa2e5e4b6a66affbc108b6ded5fd0626c7730d98599bb75b,2,2,2
0:390a1c29109cc07637987e973828bd451d9f514bb686d092ae0622ec0555133a,2,-3.5819640793544014,2
0:67687bcb1167df97e657699a84d6bf127bc4202071163b66e0edc935990c3fb3,2,-1.61673553346526,2
0:239398413661024bd1ef79da0a93acdbefed96d6864b16047a99759194f484ae,2,-3.8709904803489299,2
0:5bd2d801ae0f7dcc2d951dd01fca690dd10e3e25b4e8902cddb088cc8b5880b0,2,-2.5421381409780288,2
0:a3d37d7f1215d4acf9caab2a46850f3ac1a5ebcd57db9287be327c1dd62f08d2,2,-3.0024376540222377,2
0:f3710517722c37d8347bb281fc8b49105db93ef40f2c816bc3815ae5ef2fc948,2,-3.497254251855928,2
0:0f82dbe155e528056c897b71cc048075c5798d96b210beda9b57a90336839afa,2,1,1
0:01200416967150d89fb0da966246f60643413d9715688e42855efe7da54f8c4c,2,1,1
0:a28f6e9eded6407989a99776307fbcab127be26d65d7ec0ab41b4125af76cc4f,2,1,1
0:b4549f1f1031f6fddce757588d79abd944f7ea23362e18b6ebb70aeabe477809,2,1,1
0:1f8de26d18011b460c93fd9c41d4d238b9ccc3c370b6a66d180efcc0bf43189f,1,1,1
0:7a8f4d196a340b1337bdf70bd3df7f3ae6ad2d289c295e51266d522af06096ba,2,-0.01915387073631436,-0.019153870736313472
0:5c60e318dd243e04fe79f421990eac711d5db3361b446bfca8005f3282ad6a00,2,1,1
0:58c9b33cb878b5c53f7ac85bc8483a10a0974bd372d9749c2766b275232d5bdc,2,-0.0032656017451380137,-0.0032656017451309083
0:cc852419c3b4974836eaf557244a084ed9a4315b900ca6203caaca841b8b0d49,2,1,1
0:8addb0747c67b1f6eb0da778b04f6caea99c26ba4ae33931acf14265f96d94d7,2,1,1
0:ca5552f8dbdad6edffccdf6a4c26f03b2ca9ac459a77bef41f3141c734ad8940,2,-0.0740740740741863,-0.0740740740741508
0:9effac4296c7501b721e65a107d4697ba135743d574365628b67e4eb8b44ed44,2,-1.0588235294119706,-1.0588235294119777
0:542d6a1003bb9df4f9fd02194e7249d49b91db8e86e4e308eb41e521f2336948,2,-1.5000000000000213,-1.5000000000000213
