3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:aefd693b276e0fd82df33c6e411b07e4f212baf8d82f482424b2037a076d428e,2,-0.28644753726172745,-0.28644753726173455
0:8389c8b43e26e0a027440ba9ade6eaf6d7e5c7ad1afb94ebc5391dd8379e2cbb,2,-0.032710280373800416,-0.032710280373800416
0:1296a719fae17dc1bcf8029134b64eb73e0496d1f3010d8f0c506e0dfd534ad6,-0.034943813313422112,-0.034943813313420335,-0.034943813313422112
0:c5adecb1ffe315e0abe21678c43ef841d35d5b88082bf98806d50560672a4c72,2,1,1
0:d234fbc4895117e01a4d1d22f441aa7b583741e69fca3f657db6a8291a57c0e0,2,-0.17523908684437473,-0.17523908684437117
0:708e240ce284a84162366052db9aab25e508fc8af555d14e0e6f1764684f5bc0,2,-0.36868973340892902,-0.36868973340892902
0:e1a7b4b84aaf703b98490b45abbbed68a74bee29797dbc5ddf4c71d292942fe3,2,1,1
0:8ee0d694127a3a5196ffc0f6ecdb3fedee5c1f8406e63ca19e0df5abf6730576,2,1,1
0:11b5fe47e5bad3e1d3bafdd2ae0033c59f7675dd0e4b563cfd37b3c66613d9cc,2,1,1
0:f47907ff90bdcbf226aa6bba45edbd70b7703fc43cce79ea998e236c7fb3da0c,-1.273468519568933,-1.273468519568933,-1.273468519568933
0:0c79daf9274b8d4e60cdeab2dff42d91253d8865c25c9db6e28c0f8c059cbc01,-0.90275747174610199,-0.90275747174610022,-0.90275747174609844
0:58b2bb1709a35ae1b3e7bae1c36f29a18ee335e05dc1d63249626b50fb58b9b9,-0.7688607573358377,-0.7688607573358377,-0.76886075733585901
0:0ad26e7ba349fc9b610afe64880737dd5ad8712bd0b66f199e7a854578e120b5,1,1,1
0:0c254d56d71863769d8cdbae9e9cad076c7a2f31ff2289436af58696a271a9d6,1,1,1
0:8cafdcb7d4f6a6185d90b704f3d0dbc62dd6a427b13ab4e28634699576dbf960,2,-0.11221945137158329,-0.11221945137158151
0:7ca075542540de4b399d20733f2d706e3b461155e68f1678ce6d7b9ed38bd7d0,2,-0.14215860349139042,-0.14215860349138687
0:354631eb9f429e37a34c9c1d2acccfe57620490690284318eabd141650edd842,2,1,1
0:97ce274fa7966c0837b213858b41bd9d0c3af7d7503818f9b0c2e911a9ce6028,2,-0.0090091616660856744,-0.0090091616660998852
0:2b67d59ce41b880ff9f631857efc57c351082683fd7e34fa8470cf92890c0620,2,-0.026942741323390251,-0.026942741323392028
0:8cab0143dae2904428bdf591a132217018ccbb593ef90e04b20d5b67f7e5d309,2,1,1
0:977d411f027ab56812c21e900975e8676c69446af521391aac202c53741d2fc0,2,-0.00017503506314930917,-0.00017503506315286188
0:8a63e1a2740a67b356662c0d436fdbd89ac9ce212e074b417606b2b51153f486,2,-0.018232819074405882,-0.018232819074412987
0:929b65661c6fd9077704f19a93d7e9cdd59329cbb68406e304ca290827345bab,2,-0.0033213191175107681,-0.0033213191174983336
0:858a5eb1e62bf957159e99fd679addfe77104e5c808d60fd5a1b40ad6aeff320,2,-0.0029172510518478134,-0.0029172510519313022
