2,My CPTP MIP pricer,BaPCod
0:e50bb558f8da20faeaeb6228255ae34f07121d61f5789db2d0c70c86542d2c63,1.0000647533351206,23.359633547925892
0:9b61b5774b65148692234c4219b272c5068370cdc84b6ee54d64c0354be152fa,1.0000525944859942,35.049280507431604
0:a2c747457f72b6db69f64b0c383e4a86c755efd0e51072dfd2110e0f2bd061e1,1.0000307296037634,9.7292340861369215
0:6f27a61a0c06a0d0c1160ed9f05966780e2d89ce8335ec9167fa54d96d848139,1.000014114911755,6.8881041782114885
0:a21c35853fd050a5c3cdd7b356dae22bb93d29a5a790ae596102d4eb732f0439,5.7272751982803438,1.0000062919175412
0:53cb57ec9a219c0d4d8aba829b6924738ba3eeda022e38923c90aec9c13e2668,4.8064578980273005,1.0000070364335978
0:c0e59fd306e63c6dfbe77be9ba2cfc2f4ad2c1ad67d66d5f1cda4461afe99ed0,33.892065092521783,1.0000070608454232
0:dc8dd0e1acb1344b4898035dbc8548175820d59d193c89353d112fe20c29b215,16.464902096065909,1.0000068575304839
0:2b36cbe263d13f400e6c48a9d91297f60b5c0dd1bcb9ce98341652674aec2c90,15.287513664774425,1.0000063653310463
0:d49912cb38dc26b0813d8adec75b9ecf81a69f9c9a314f473c9e8d247b26c635,16.779025234710247,1.0000069880757572
0:c7f6e13d6468914926922da727fb6cd6435b637e9a7cb92d2f1bf78b2a86969d,12.706666718290718,1.0000070396433998
0:2aac72909d6c5ec1f896b5e018c557c492282a22066a347d31aa709b7564b056,15.928006805391027,1.0000071659833065
0:5ef4ee862af339de0b1c3daecfb9efd78d4e454fb605480512f548885bc109c1,31.518034977000703,1.000006566255919
0:4fd5393b4052415456551032a7f05df3ba4ead4210f0f34694b4a84ee943f358,3.6875474031895719,1.0000074945754263
0:fac223e00e8ed2d371d7151b01bdb82a9c9b30c2ec7ce873d765f536fab9a7f1,979.4141472263201,1.0002040445714961
0:f857743609e0cbbaa41ff1e46e67cc38c2e9dbafc2f9176e2be403994ad3e772,320.815672996204,1.0002158042051608
0:0a02087f314f96278e2be3f8038bf8ae8d8ef10575c89d26b58ac78429d2972e,137.29484107969975,1.0002158363442504
0:112a253baf3c14c986a0ad187e71a29144b6b4952f2c173a4cbad388037a6095,1114.987990652686,1.0002322891163258
0:5949c0a2e6019673c8bd64fe4b2a9fb3d6e37afaefd9ee3429b044895fccdc5f,133.22316718745651,1.0002141699095559
0:75abe34f24cd796b5b2aae31fedd393cd2c06fd508980900f571ad8a2058ec90,136.49422776764831,1.0002343577893498
0:4a3fe2708489cfa846cf5e4e0fc6b2577408e2ce2566e9b2f1443d130bcdabbe,1007.4574926487101,1.0002098869339087
0:53c4c3dfef0b26bb8bf7f67b154574f9b3cca013878d3132be370e34160b533e,126.67912511786695,1.0002250442774616
0:062472a8358f7c33346f49b804d4707b602dd5de13f45b754afa1f57fec22f45,140.64293788743061,1.0002169719824079
0:c239015a674581cac2ab20dbdec8785fdd761da7006a69ff6f6ee9aca0b112ff,198.57293714233288,1.0002293656891865
0:a5401227721c98f51ce428ccdccb915c3d392d3d0ce2fccbb3cee7fd48eac44d,31.274356121409891,1.0000065154895013
0:eeb0c1d269aecae44e9086881a21b72f0ce9214a5f807b653567f75b5adae020,15.811502635795053,1.0000065803573832
0:6a8740390ecfe26510b21ef45ff1906c93c21077cfd406dbdbf915b4fdbe81e5,31.495344168910542,1.0000065615286682
0:2bd281637bc4c8a3c282b297a5339dbbf5ad73c3712ad2597ab3d91a877148dd,15.406771810183727,1.0000064101738175
0:dccd06d748dd2d3e120110e89d4079fbdc3904acbd2f85a00d322a9f3381d3bb,31.591239198348777,1.0000065815067951
0:7e08b6fea72350c868ceddf786bab5a4f9a4b3eaac0340af74be21544a158ae8,32.032759095082753,1.0000066734900879
0:3ce7a6fc2082c1e939839133a6ff6053839c63cb3c3c9e8cf7b7c28b52712514,15.549190718968466,1.0000067521392972
0:b8ff6c68c0462f5ff0d0ea11bb18ddffe632cba114a54b9798c0aca4af45a987,31.339464767756656,1.0000065290537996
0:55cbc7176b4fb54377068a6731d9e6bac45f1e243281dc99caaf4ee0e72fe154,31.800599944693467,1.0000066251236082
0:75e86384234c89694f2790aa9fc5ea151a09fe3deb86512937d09201a71685e6,15.835267205676757,1.0000065837314023
0:4f11e670084dbaaa2f739758de81c8bbf71d3ebef84503cdca19d1ec7e85a216,218.26093298713425,1.0004862346957628
0:3603d220e0c65ce95b9fb3c01b998291943e3500128a6292ccea2cb603905957,479.86469704860673,1.0005056353054795
0:226b0797c8297882675663b98b2dee5db5c3e0b656ff08e72b6f9c4cea543e20,544.41421107008159,1.0004943324781381
0:bbebb9a452ca38ed3dba270598c22f93a2014d1886b440d753c3c60863e80ec5,390.38102265217805,1.0004968672519763
0:8739dff329d13dedf8aa3d9aaa55923825fa4e46687d2bb9c78d7f49e7fc1e5c,218.60420770174986,1.0004757690807189
0:3fbc3e1327b327ec0122ec3d109036b1e7ad5902967aa323154956298bc270aa,346.66908160878933,1.0004975842285702
0:15216cbee98f02fdfe0987be4decb7b173a0178d5e5f0a58889ff2d7104c824f,608.17919898608318,1.0004912387567728
0:38d25e875e9ae5abc475dc17c194d40d5d6b122a7d87c707bbe10285ba6b2f0c,843.94107446396822,1.0004898622997076
0:5bf1c0415cde7d3f65a4cf227cd084185a6ed5faa0db43aaecf1d9c5cf1a1882,578.02442070828488,1.000495650665411
0:347bb0c34b69a0e5ef1f8724280fff62f39cab2f8b0131aea3cc02d8417d86be,412.48321820074415,1.0004980501337264
0:40885766163cbf491ed675a2d5d13bc87ea1c92caa80a6eb994fec4196858f00,98.325962741056273,1.0000409393953662
0:4a3ed8d18caed4aa6d576e8f29866b4a2c0cedc238d251039c3f47eb1e01772e,82.3220658389194,1.000042761430558
0:954a1338f1a25f115f1d3c3b9d4f89f7243f928e963a2c4c7ede86dac0ee8b16,104.44355621029308,1.0000434816826891
0:a13e14eea6ebca4ab9e487024f415f9fb90e48ae01890be93e7a97c34ac61c9d,100.77780583323231,1.0000419433705778
0:0e3a9ffab890977b01e04cf8064ea889a63c0ac4437073206959e63d50fe56ff,98.943547270626652,1.0000412030635302
0:8087e0d4c5355fd7e68854a4ef1142ee70c3681dd9d6df7f970174f6de46079a,98.109596552914766,1.0000408616078635
0:0821eace0e1f52caf16fbe05657b44e2efd4e7b974f53c8ba6da6681140bdae6,100.89351312602632,1.0000420194196951
0:7355eb4531ff7cf48f09e52735ce1b3d0ffd897dd740e1a449a668c3c382bab7,95.632222666993272,1.0000398302435023
0:288bb88e8a5b8172b0361124d6b5a2e81d21e653801fa146c554827f85ceb92c,98.463997749474899,1.0000410081105842
0:60701fb22e8ca60db3189f89b6aada83023497b11534abcff9f6cb9178ec5a0f,103.86338705711159,1.0000432175836791
