3,BAC MIP Pricer (EFL),BAC MIP Pricer (AFL),BAC MIP Pricer (NFL)
0:643a561b00902640daa9a2571780d5cfe7712cdda0cdbf30956d9b0537d959f2,-3.9527765025552011,-0.018721934335808044,-0.01872193433580982
0:11a5e9b2f55c5b881baafb58fac717d9e507fee3bac2c0451817ae6583d4a97c,1,1,1
0:255e61627f4565037ccf0f8ed3a2b32bee6716ef23583d56aa0b89319e5cf49f,1,1,1
0:12627e140ec6b18aa36093359dec6881d72e9b60685cc8b6dcde2b8d0e4bf9db,1,1,1
0:7f3185e9d539cdc3a58be65c786d0a9f844fc0d190f816a8f1f44ae18500438d,-5.9656802033764347,1,1
0:bf53394dd4ebbb26581680f95bd5ae5073933402aa02baf6268dc43d77942394,-4.5915024587977475,-0.36504384739707429,-4.7717215323278914
0:a0d9afd754919446daff9b5de0e91bd96c9f16e4eb76d7376f90f82f1e748dba,-4.5831407223110103,1,1
0:490ecb89a795c2f20c7ea36886f9cab2db84b4bc8b2fecb50cce819db991f38d,-5.1202259316332599,-0.73618848653667801,-5.5825705393585974
0:3357a137bafbf62713b67feb6f19d729cb8d95d96590377d99b57a4a927ef52f,-4.6234710680107973,1,1
0:8224756f206ff719f791613f2b9951b61017b524247ddda225fb9ef3f0d728d7,-5.7338717442856115,-0.2243883664385713,-0.2243883664385713
0:c7a7840c1505dc67fa07659f578d273c96079aa2d19e1b65bf64dc0a9d07ed12,-6.0242144736431698,-0.022997762385835507,-4.2316387090145797
0:205255ccfae4b8228241eaf9b9973c11b762db2c70ef39e826a23c535b0591f1,-4.6234710680107574,1,1
0:7ae1650bf28be78334a461ec3431d643eb461795ed16229f4bf5a8f5566564bb,-0.21248728427628727,-0.21248728427628727,-0.21248728427628727
0:bb744e0b47d20564edc75fe80c019d5d19ab8e76b24f5ca0f5d7b040fa2a8b67,-0.057448603919528551,-0.057448603919528551,-2.1287336588057624
0:1fcbfe5850fe8a9b7b3078a0011ca3977289c7b86fc02f85afaf65323ad5fec7,1,1,1
0:a704f280e3192933f403c07702341e19643901ecaf2f54916b0274d871fbc95b,1,1,1
0:711aa5bc566bbb0b81ba67b2d83a07cb848d93f76417341670ec765eff960b88,1,1,1
0:262b5921c6c06fbfe8f86122728587f9559eda53ebe649f1617c9fae73dfcc48,1,1,1
0:73483fbe6205a4d0b8179d256be62f58bd18adf82cea5853bfd39867f4ff0176,1,1,1
0:c0eca1ee4ae208d4730e766538050dbdf9f5ad818f2af0b47991d47b376a1b3e,1,1,1
0:6fea693dae6cb03bdbcc93cff57ea6028a989ff2f51fa04f2f2e6b9d5c5ad1c0,1,1,1
0:0b21553e12ea290ef4b5eabe26f79e22c7c023ba7679327608386202f5f25b04,1,1,1
0:fd35123fec4717ca1afb4f818f44ed30aeca1e6b195c37832fd971e26b164443,1,1,1
0:5e5fd0351b168a09cb6e243de4ffc64c9a73f72c52d3babc4015454b2a809711,1,1,1
0:19a74e2e5c969b615b47ba677bd97b45e14f359ab25220f71d0861dcc763ed93,1,1,1
0:81a04f210c0d1e725fa8926a081c9055c81d2624bc32ad817af59e2c9238f255,1,1,1
0:e2a70e2ba64e5f489c44565ef463e0fbb8982a3ca8394997dad63d4e75b33bdd,-0.68973214285721518,-0.68973214285721873,-0.68973214285721873
0:4328a33a721cead8daf703a5f374d32d0b62b05f1a71c84b2e52ed3b7bfcc6cf,-0.098532522820351076,-0.098532522820336865,-0.098532522820336865
0:968e2d33fe3f88f111a05933eff7b7f0b7271c3c5b1a7097c1f3cb809cd8634e,1,1,1
0:eb4a4721f97a844347e4404845bf8ee5d51e2d44737ad097ea5e74b0358aa42b,-0.039642610907495879,-0.039642610907495879,-0.039642610907495879
0:db07b60902f4c1e95eb87d02743347bcb46a9d41860b2fceb2acb782cf65cf1f,-0.34598214285719209,-0.34598214285719564,-0.34598214285719564
0:96464cd88d2772cf7a28cfdc382d6b9c58c48739f28a3170831c78c464df6a81,-0.35107526734685734,-0.35107526734675432,-0.35107526734685734
0:840118cc640c4bba998448774cfd54eee948359a37b21a475b7289222cf44786,-0.8316062176165957,-0.83160621761658327,-0.83160621761658504
0:d94f4dbd7a0ced7e213eb30b480e2e3a8a72654e0b4195101f185dd777b11ea5,-0.05480116391853862,-0.05480116391853862,-0.054801163918545726
0:e64ecbeaadfe938b530bf4f0844d13e582fc3acc71a51f085d4ff7157e7d3be7,-0.011146813447076909,-0.011146813447084014,-0.011146813447084014
